Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Vectra,Chevrolet, 21.03.2022, BRESIL,NC,ESSENCE,100 000 KM,2007,MANUELLE,-
Gol,Volkswagen, 21.03.2022, BRESIL,7 442 €,ETHANOL,43 257 KM,2017,MANUELLE,-
Amarok,Volkswagen, 21.03.2022, BRESIL,36 847 €,DIESEL,120 000 KM,2018,AUTOMATIQUE,-
Gol,Volkswagen, 21.03.2022, BRESIL,6 327 €,ETHANOL,62 000 KM,2015,MANUELLE,-
Prisma,Chevrolet, 21.03.2022, BRESIL,8 560 €,ETHANOL,56 000 KM,2016,-,-
Blazer,Chevrolet, 21.03.2022, BRESIL,8 372 €,ETHANOL,100 000 KM,2011,MANUELLE,-
Spin,Chevrolet, 21.03.2022, BRESIL,6 513 €,ETHANOL,95 000 KM,2013,AUTOMATIQUE,-
Mobi,Fiat, 21.03.2022, BRESIL,9 268 €,ETHANOL,37 000 KM,2020,MANUELLE,-
Onix,Chevrolet, 21.03.2022, BRESIL,9 677 €,ETHANOL,82 000 KM,2019,MANUELLE,-
Sonata,Hyundai, 21.03.2022, BRESIL,10 235 €,DIESEL,82 000 KM,2012,MANUELLE,-
Elantra,Hyundai, 21.03.2022, BRESIL,7 442 €,ETHANOL,69 858 KM,2013,AUTOMATIQUE,-
Fit,Honda, 21.03.2022, BRESIL,12 282 €,ETHANOL,52 252 KM,2017,AUTOMATIQUE,-
Hb20,Hyundai, 21.03.2022, BRESIL,10 345 €,ETHANOL,50 865 KM,2019,MANUELLE,-
Crossfox,Volkswagen, 21.03.2022, BRESIL,7 444 €,ETHANOL,78 000 KM,2014,AUTOMATIQUE,-
Fit,Honda, 21.03.2022, BRESIL,7 816 €,ETHANOL,53 000 KM,2014,AUTOMATIQUE,-
Serie 3,Bmw, 21.03.2022, BRESIL,52 088 €,ETHANOL,5 200 KM,2022,AUTOMATIQUE,-
Prisma,Chevrolet, 21.03.2022, BRESIL,12 450 €,ETHANOL,48 495 KM,2019,MANUELLE,-
Fox,Volkswagen, 21.03.2022, BRESIL,7 611 €,ETHANOL,89 444 KM,2014,MANUELLE,-
Pajero,Mitsubishi, 21.03.2022, BRESIL,45 537 €,DIESEL,84 000 KM,2019,AUTOMATIQUE,-
S10,Chevrolet, 21.03.2022, BRESIL,19 707 €,DIESEL,127 000 KM,2012,AUTOMATIQUE,-
Cruze,Chevrolet, 21.03.2022, BRESIL,20 191 €,ETHANOL,64 140 KM,2020,AUTOMATIQUE,-
Polo,Volkswagen, 21.03.2022, BRESIL,20 843 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Polo,Volkswagen, 21.03.2022, BRESIL,22 517 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Meriva,Chevrolet, 21.03.2022, BRESIL,4 652 €,ETHANOL,88 887 KM,2012,MANUELLE,-
Toro,Fiat, 21.03.2022, BRESIL,26 425 €,ETHANOL,10 KM,2022,AUTOMATIQUE,-
Tracker,Chevrolet, 21.03.2022, BRESIL,24 192 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Toro,Fiat, 21.03.2022, BRESIL,35 170 €,DIESEL,10 KM,2024,AUTOMATIQUE,-
T40,Jac, 21.03.2022, BRESIL,7 444 €,ETHANOL,17 514 KM,2018,MANUELLE,-
Partner,Peugeot, 21.03.2022, BRESIL,12 280 €,ETHANOL,42 373 KM,2019,MANUELLE,-
Gol,Volkswagen, 21.03.2022, BRESIL,NC,ETHANOL,150 KM,2015,MANUELLE,-
Toro,Fiat, 21.03.2022, BRESIL,25 849 €,DIESEL,45 000 KM,2018,AUTOMATIQUE,-
Gol,Volkswagen, 21.03.2022, BRESIL,10 606 €,ETHANOL,32 352 KM,2023,MANUELLE,-
Serie 5,Bmw, 21.03.2022, BRESIL,13 008 €,ESSENCE,120 000 KM,2000,AUTOMATIQUE,-
Duster,Renault, 21.03.2022, BRESIL,8 653 €,ETHANOL,72 500 KM,2014,MANUELLE,-
T4,Troller, 21.03.2022, BRESIL,18 610 €,DIESEL,162 000 KM,2005,MANUELLE,-
Fox,Volkswagen, 21.03.2022, BRESIL,6 792 €,ETHANOL,88 560 KM,2015,MANUELLE,-
Sandero,Renault, 21.03.2022, BRESIL,8 542 €,ETHANOL,46 153 KM,2018,MANUELLE,-
Tracker,Chevrolet, 21.03.2022, BRESIL,NC,ETHANOL,9 548 KM,2021,AUTOMATIQUE,-
Hb20,Hyundai, 21.03.2022, BRESIL,7 816 €,ETHANOL,53 000 KM,2015,AUTOMATIQUE,-
Kicks,Nissan, 21.03.2022, BRESIL,20 469 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Sx4,Suzuki, 21.03.2022, BRESIL,7 388 €,ESSENCE,176 000 KM,2012,AUTOMATIQUE,-
Gol,Volkswagen, 21.03.2022, BRESIL,8 746 €,ETHANOL,220 000 KM,2016,MANUELLE,-
Argo,Fiat, 21.03.2022, BRESIL,7 537 €,ETHANOL,45 600 KM,2018,MANUELLE,-
Versa,Nissan, 21.03.2022, BRESIL,7 425 €,ETHANOL,84 158 KM,2014,MANUELLE,-
Gol,Volkswagen, 21.03.2022, BRESIL,10 775 €,ETHANOL,40 580 KM,2021,MANUELLE,-
Duster,Renault, 21.03.2022, BRESIL,16 933 €,ETHANOL,52 310 KM,2020,AUTOMATIQUE,-
Gol,Volkswagen, 21.03.2022, BRESIL,7 425 €,ETHANOL,88 555 KM,2014,MANUELLE,-
Kwid,Renault, 21.03.2022, BRESIL,8 170 €,ETHANOL,46 518 KM,2019,MANUELLE,-
Siena,Fiat, 21.03.2022, BRESIL,7 611 €,ETHANOL,75 480 KM,2015,MANUELLE,-
Corsa,Chevrolet, 21.03.2022, BRESIL,5 192 €,ETHANOL,160 000 KM,2011,MANUELLE,-
Marea,Fiat, 21.03.2022, BRESIL,6 513 €,ESSENCE,200 000 KM,1999,MANUELLE,-
Ducato,Fiat, 21.03.2022, BRESIL,12 654 €,DIESEL,1 000 KM,2013,MANUELLE,-
Kicks,Nissan, 21.03.2022, BRESIL,22 143 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Kwid,Renault, 21.03.2022, BRESIL,11 722 €,ETHANOL,10 KM,2023,MANUELLE,-
Civic,Honda, 21.03.2022, BRESIL,12 282 €,ETHANOL,43 000 KM,2016,AUTOMATIQUE,-
Fiesta,Ford, 21.03.2022, BRESIL,6 123 €,ETHANOL,134 000 KM,2014,MANUELLE,-
Golf,Volkswagen, 21.03.2022, BRESIL,NC,ETHANOL,72 057 KM,2016,AUTOMATIQUE,-
Tucson,Hyundai, 21.03.2022, BRESIL,NC,ETHANOL,112 100 KM,2015,AUTOMATIQUE,-
Gol,Volkswagen, 21.03.2022, BRESIL,8 914 €,ETHANOL,97 000 KM,2016,MANUELLE,-
Onix,Chevrolet, 21.03.2022, BRESIL,18 033 €,ETHANOL,10 KM,2022,MANUELLE,-
Cobalt,Chevrolet, 21.03.2022, BRESIL,10 700 €,ETHANOL,149 500 KM,2017,AUTOMATIQUE,-
500e,Fiat, 21.03.2022, BRESIL,42 802 €,ELECTRIQUE,33 KM,2022,AUTOMATIQUE,-
Renegade,Jeep, 21.03.2022, BRESIL,17 677 €,ETHANOL,52 022 KM,2020,AUTOMATIQUE,-
Golf sw,Volkswagen, 21.03.2022, BRESIL,15 816 €,ESSENCE,99 000 KM,2015,AUTOMATIQUE,-
Express,Renault, 21.03.2022, BRESIL,5 006 €,ETHANOL,84 588 KM,2011,MANUELLE,-
Up!,Volkswagen, 21.03.2022, BRESIL,11 538 €,ETHANOL,53 000 KM,2020,MANUELLE,-
Express,Renault, 21.03.2022, BRESIL,8 542 €,ETHANOL,51 890 KM,2017,MANUELLE,-
Wr-v,Honda, 21.03.2022, BRESIL,14 850 €,ETHANOL,96 209 KM,2018,AUTOMATIQUE,-
Crossfox,Volkswagen, 21.03.2022, BRESIL,7 983 €,-,89 000 KM,2013,MANUELLE,-
Agile,Chevrolet, 21.03.2022, BRESIL,5 025 €,ETHANOL,69 000 KM,2013,MANUELLE,-
Mobi,Fiat, 21.03.2022, BRESIL,12 280 €,ETHANOL,10 KM,2024,MANUELLE,-
Siena,Fiat, 21.03.2022, BRESIL,7 611 €,ETHANOL,77 488 KM,2015,MANUELLE,-
Mobi,Fiat, 21.03.2022, BRESIL,13 397 €,ETHANOL,10 KM,2023,MANUELLE,-
Kwid,Renault, 21.03.2022, BRESIL,5 955 €,ETHANOL,38 000 KM,2018,MANUELLE,-
Logan,Renault, 21.03.2022, BRESIL,10 010 €,ESSENCE,57 980 KM,2020,MANUELLE,-
Spin,Chevrolet, 21.03.2022, BRESIL,17 212 €,ETHANOL,52 000 KM,2020,AUTOMATIQUE,-
Palio,Fiat, 21.03.2022, BRESIL,6 309 €,ETHANOL,64 588 KM,2016,MANUELLE,-
Sorento,Kia, 21.03.2022, BRESIL,9 305 €,ESSENCE,81 000 KM,2012,AUTOMATIQUE,-
Hb20,Hyundai, 21.03.2022, BRESIL,7 444 €,ETHANOL,56 000 KM,2015,MANUELLE,-
Corsa,Chevrolet, 21.03.2022, BRESIL,5 546 €,ETHANOL,94 000 KM,2009,MANUELLE,-
Ranger,Ford, 21.03.2022, BRESIL,14 683 €,ETHANOL,130 000 KM,2013,MANUELLE,-
Polo,Volkswagen, 21.03.2022, BRESIL,12 078 €,ETHANOL,74 000 KM,2019,AUTOMATIQUE,-
Prius,Toyota, 21.03.2022, BRESIL,13 027 €,HYBRIDE,70 000 KM,2018,AUTOMATIQUE,-
Uno,Fiat, 21.03.2022, BRESIL,7 628 €,ETHANOL,116 570 KM,2018,MANUELLE,-
Strada,Fiat, 21.03.2022, BRESIL,19 073 €,ETHANOL,10 KM,2022,MANUELLE,-
Civic,Honda, 21.03.2022, BRESIL,9 212 €,ETHANOL,205 000 KM,2011,MANUELLE,-
Daily,Iveco, 21.03.2022, BRESIL,20 098 €,DIESEL,101 235 KM,2018,-,-
F series,Volvo, 21.03.2022, BRESIL,74 438 €,DIESEL,228 623 KM,2018,-,-
Sprinter,Mercedes, 21.03.2022, BRESIL,15 353 €,DIESEL,123 854 KM,2014,-,-
Master,Renault, 21.03.2022, BRESIL,19 819 €,DIESEL,119 853 KM,2018,-,-
Cayenne,Porsche, 21.03.2022, BRESIL,21 773 €,ESSENCE,80 000 KM,2010,AUTOMATIQUE,-
Versa,Nissan, 21.03.2022, BRESIL,21 045 €,ETHANOL,10 KM,2023,AUTOMATIQUE,-
Up!,Volkswagen, 21.03.2022, BRESIL,12 636 €,ETHANOL,41 000 KM,2018,MANUELLE,-
Virtus,Volkswagen, 21.03.2022, BRESIL,10 980 €,ETHANOL,80 000 KM,2020,MANUELLE,-
Kwid,Renault, 21.03.2022, BRESIL,7 797 €,ETHANOL,48 000 KM,2020,MANUELLE,-
Fiesta,Ford, 21.03.2022, BRESIL,5 192 €,ETHANOL,81 858 KM,2014,MANUELLE,-
Toro,Fiat, 21.03.2022, BRESIL,28 845 €,DIESEL,37 464 KM,2020,AUTOMATIQUE,-
Toro,Fiat, 21.03.2022, BRESIL,14 515 €,ETHANOL,42 000 KM,2017,AUTOMATIQUE,-
Sandero,Renault, 21.03.2022, BRESIL,8 745 €,ETHANOL,98 000 KM,2020,AUTOMATIQUE,-
Versa,Nissan, 21.03.2022, BRESIL,21 045 €,ETHANOL,10 KM,2021,AUTOMATIQUE,-
Gol,Volkswagen, 21.03.2022, BRESIL,7 053 €,ETHANOL,167 700 KM,2014,AUTOMATIQUE,-
Gol,Volkswagen, 21.03.2022, BRESIL,8 931 €,ETHANOL,105 000 KM,2016,MANUELLE,-
Kwid,Renault, 21.03.2022, BRESIL,7 814 €,ETHANOL,63 000 KM,2019,MANUELLE,-
S10,Chevrolet, 21.03.2022, BRESIL,53 966 €,DIESEL,10 KM,2023,AUTOMATIQUE,-
208,Peugeot, 21.03.2022, BRESIL,7 816 €,ETHANOL,86 000 KM,2014,MANUELLE,-
Strada,Fiat, 21.03.2022, BRESIL,14 125 €,ETHANOL,61 305 KM,2021,MANUELLE,-
Agile,Chevrolet, 21.03.2022, BRESIL,5 583 €,ETHANOL,76 000 KM,2014,MANUELLE,-
Sandero,Renault, 21.03.2022, BRESIL,4 652 €,ETHANOL,142 096 KM,2010,MANUELLE,-
Hilux,Toyota, 21.03.2022, BRESIL,42 616 €,DIESEL,100 000 KM,2019,AUTOMATIQUE,-
City,Honda, 21.03.2022, BRESIL,NC,ETHANOL,60 KM,2019,AUTOMATIQUE,-
Versa,Nissan, 21.03.2022, BRESIL,18 608 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Xsara picasso,Citroen, 21.03.2022, BRESIL,3 145 €,ESSENCE,158 000 KM,2007,AUTOMATIQUE,-
Pajero,Mitsubishi, 21.03.2022, BRESIL,55 270 €,DIESEL,55 000 KM,2020,AUTOMATIQUE,-
Sandero,Renault, 21.03.2022, BRESIL,7 444 €,ETHANOL,170 000 KM,2020,MANUELLE,-
Amarok,Volkswagen, 21.03.2022, BRESIL,39 080 €,DIESEL,50 000 KM,2021,AUTOMATIQUE,-
S10,Chevrolet, 21.03.2022, BRESIL,29 589 €,DIESEL,70 000 KM,2020,MANUELLE,-
Astra,Chevrolet, 21.03.2022, BRESIL,7 351 €,ETHANOL,48 000 KM,2005,MANUELLE,-
Logan,Renault, 21.03.2022, BRESIL,14 941 €,ETHANOL,10 KM,2024,MANUELLE,-
Sandero,Renault, 21.03.2022, BRESIL,9 936 €,ETHANOL,53 577 KM,2020,MANUELLE,-
Hb20,Hyundai, 21.03.2022, BRESIL,11 147 €,ETHANOL,126 114 KM,2016,AUTOMATIQUE,-
Panamera,Porsche, 21.03.2022, BRESIL,74 436 €,ESSENCE,37 000 KM,2011,AUTOMATIQUE,-
Amarok,Volkswagen, 21.03.2022, BRESIL,13 027 €,DIESEL,78 532 KM,2014,AUTOMATIQUE,-
Creta,Hyundai, 21.03.2022, BRESIL,33 441 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Creta,Hyundai, 21.03.2022, BRESIL,27 151 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Onix,Chevrolet, 21.03.2022, BRESIL,8 746 €,ETHANOL,52 000 KM,2014,MANUELLE,-
Fox,Volkswagen, 21.04.2022, BRESIL,6 418 €,ETHANOL,105 000 KM,2013,MANUELLE,-
Soul,Kia, 21.03.2022, BRESIL,15 130 €,ETHANOL,52 760 KM,2017,AUTOMATIQUE,-
Hilux,Toyota, 21.03.2022, BRESIL,17 865 €,DIESEL,52 364 KM,2015,-,-
Q3,Audi, 21.03.2022, BRESIL,19 166 €,ETHANOL,59 000 KM,2017,AUTOMATIQUE,-
Onix,Chevrolet, 21.03.2022, BRESIL,6 699 €,-,68 745 KM,2015,-,-
C4 cactus,Citroen, 21.03.2022, BRESIL,15 308 €,ETHANOL,50 708 KM,2020,AUTOMATIQUE,-
Fox,Volkswagen, 21.03.2022, BRESIL,7 442 €,ETHANOL,52 547 KM,2017,MANUELLE,-
Onix,Chevrolet, 21.03.2022, BRESIL,7 461 €,ETHANOL,31 547 KM,2019,MANUELLE,-
500,Fiat, 21.03.2022, BRESIL,7 425 €,ETHANOL,63 540 KM,2013,AUTOMATIQUE,-
F150,Ford, 21.03.2022, BRESIL,96 749 €,ESSENCE,10 KM,2023,AUTOMATIQUE,-
Mobi,Fiat, 21.03.2022, BRESIL,9 658 €,ETHANOL,60 124 KM,2020,MANUELLE,-
Creta,Hyundai, 21.03.2022, BRESIL,30 613 €,ETHANOL,10 KM,2023,AUTOMATIQUE,-
Creta,Hyundai, 21.03.2022, BRESIL,24 378 €,ETHANOL,10 KM,2023,AUTOMATIQUE,-
Corolla,Toyota, 21.03.2022, BRESIL,13 027 €,ESSENCE,29 001 KM,2019,AUTOMATIQUE,-
Asx,Mitsubishi, 21.03.2022, BRESIL,13 566 €,ESSENCE,112 000 KM,2015,AUTOMATIQUE,-
Polo,Volkswagen, 21.03.2022, BRESIL,9 305 €,ETHANOL,35 484 KM,2018,MANUELLE,-
Gol,Volkswagen, 21.03.2022, BRESIL,10 233 €,ETHANOL,52 304 KM,2021,MANUELLE,-
Duster,Renault, 21.03.2022, BRESIL,14 439 €,ETHANOL,56 540 KM,2020,AUTOMATIQUE,-
Etios,Toyota, 21.03.2022, BRESIL,13 025 €,ETHANOL,50 006 KM,2020,AUTOMATIQUE,-
Polo,Volkswagen, 21.03.2022, BRESIL,11 305 €,ETHANOL,52 371 KM,2020,MANUELLE,-
208,Peugeot, 21.03.2022, BRESIL,7 611 €,ETHANOL,66 000 KM,2014,MANUELLE,-
Gol,Volkswagen, 21.03.2022, BRESIL,8 728 €,ETHANOL,79 488 KM,2013,MANUELLE,-
Opala,Chevrolet, 21.03.2022, BRESIL,18 591 €,ESSENCE,500 KM,1990,MANUELLE,-
Corolla,Toyota, 21.03.2022, BRESIL,19 335 €,ETHANOL,54 900 KM,2018,AUTOMATIQUE,-
Duster,Renault, 21.04.2022, BRESIL,12 746 €,ETHANOL,104 653 KM,2019,MANUELLE,-
Montana,Chevrolet, 21.04.2022, BRESIL,11 346 €,ETHANOL,40 000 KM,2019,MANUELLE,-
Palio,Fiat, 21.04.2022, BRESIL,7 239 €,ETHANOL,79 159 KM,2015,MANUELLE,-
Fox,Volkswagen, 21.04.2022, BRESIL,7 611 €,ETHANOL,90 488 KM,2014,MANUELLE,-
Palio,Fiat, 21.04.2022, BRESIL,6 513 €,ETHANOL,134 500 KM,2014,MANUELLE,-
A3,Audi, 21.04.2022, BRESIL,24 174 €,ESSENCE,63 000 KM,2016,AUTOMATIQUE,-
Gol,Volkswagen, 21.04.2022, BRESIL,7 239 €,ETHANOL,79 288 KM,2013,MANUELLE,-
Prisma,Chevrolet, 21.04.2022, BRESIL,11 147 €,ETHANOL,48 488 KM,2018,MANUELLE,-
Express,Renault, 21.04.2022, BRESIL,5 378 €,ETHANOL,79 856 KM,2012,MANUELLE,-
Ix35,Hyundai, 21.04.2022, BRESIL,NC,ETHANOL,10 KM,2017,AUTOMATIQUE,-
Forester,Subaru, 21.04.2022, BRESIL,7 909 €,ESSENCE,212 000 KM,2010,AUTOMATIQUE,-
Onix,Chevrolet, 21.04.2022, BRESIL,15 799 €,ETHANOL,45 639 KM,2020,AUTOMATIQUE,-
Onix,Chevrolet, 21.04.2022, BRESIL,13 006 €,ETHANOL,49 852 KM,2020,MANUELLE,-
Sandero,Renault, 21.04.2022, BRESIL,12 243 €,ETHANOL,50 582 KM,2020,MANUELLE,-
Ka,Ford, 21.04.2022, BRESIL,8 914 €,ETHANOL,64 348 KM,2018,MANUELLE,-
Gol,Volkswagen, 21.04.2022, BRESIL,6 681 €,ETHANOL,79 852 KM,2013,MANUELLE,-
Bravo,Fiat, 21.04.2022, BRESIL,8 356 €,ETHANOL,134 000 KM,2014,AUTOMATIQUE,-
Prisma,Chevrolet, 21.04.2022, BRESIL,8 356 €,ETHANOL,90 755 KM,2014,MANUELLE,-
Cobalt,Chevrolet, 21.04.2022, BRESIL,5 304 €,ETHANOL,69 997 KM,2013,MANUELLE,-
Ka,Ford, 21.04.2022, BRESIL,9 286 €,ETHANOL,48 556 KM,2018,MANUELLE,-
Hb20,Hyundai, 21.04.2022, BRESIL,14 702 €,ETHANOL,2 727 KM,2023,MANUELLE,-
C3,Citroen, 21.04.2022, BRESIL,4 094 €,ETHANOL,134 000 KM,2012,MANUELLE,-
Captur,Renault, 21.04.2022, BRESIL,NC,ETHANOL,25 KM,2019,AUTOMATIQUE,-
L200,Mitsubishi, 21.04.2022, BRESIL,13 399 €,ETHANOL,48 000 KM,2016,MANUELLE,-
Express,Renault, 21.04.2022, BRESIL,5 564 €,ETHANOL,81 446 KM,2012,MANUELLE,-
Amarok,Volkswagen, 21.04.2022, BRESIL,42 783 €,DIESEL,61 000 KM,2019,AUTOMATIQUE,-
Fox,Volkswagen, 21.04.2022, BRESIL,8 374 €,ETHANOL,44 528 KM,2018,MANUELLE,-
Gol,Volkswagen, 21.04.2022, BRESIL,11 163 €,ETHANOL,41 747 KM,2020,MANUELLE,-
Linea,Fiat, 21.04.2022, BRESIL,6 215 €,ETHANOL,69 999 KM,2016,MANUELLE,-
Toro,Fiat, 21.04.2022, BRESIL,15 818 €,DIESEL,74 122 KM,2017,MANUELLE,-
Gol,Volkswagen, 21.04.2022, BRESIL,15 818 €,ETHANOL,10 KM,2022,MANUELLE,-
Virtus,Volkswagen, 21.04.2022, BRESIL,15 241 €,ETHANOL,52 921 KM,2019,MANUELLE,-
Creta,Hyundai, 21.04.2022, BRESIL,28 285 €,ETHANOL,10 KM,2023,AUTOMATIQUE,-
Creta,Hyundai, 21.04.2022, BRESIL,25 960 €,ETHANOL,10 KM,2022,AUTOMATIQUE,-
Jetta,Volkswagen, 21.04.2022, BRESIL,18 051 €,ETHANOL,59 900 KM,2017,MANUELLE,-
Toro,Fiat, 21.04.2022, BRESIL,17 660 €,ETHANOL,108 114 KM,2018,AUTOMATIQUE,-
T-cross,Volkswagen, 21.04.2022, BRESIL,20 878 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Compass,Jeep, 21.04.2022, BRESIL,22 127 €,DIESEL,83 085 KM,2018,AUTOMATIQUE,-
Onix,Chevrolet, 21.04.2022, BRESIL,7 927 €,ETHANOL,50 342 KM,2019,MANUELLE,-
Argo,Fiat, 21.04.2022, BRESIL,10 217 €,ETHANOL,48 000 KM,2019,MANUELLE,-
Siena,Fiat, 21.04.2022, BRESIL,6 011 €,ETHANOL,70 841 KM,2015,MANUELLE,-
Sandero,Renault, 21.04.2022, BRESIL,8 467 €,ETHANOL,34 501 KM,2019,MANUELLE,-
Sandero,Renault, 21.04.2022, BRESIL,NC,ETHANOL,21 439 KM,2020,MANUELLE,-
Duster,Renault, 21.04.2022, BRESIL,10 086 €,ETHANOL,43 896 KM,2018,AUTOMATIQUE,-
Versa,Nissan, 21.04.2022, BRESIL,10 217 €,ETHANOL,87 000 KM,2018,AUTOMATIQUE,-
Creta,Hyundai, 21.04.2022, BRESIL,35 170 €,ETHANOL,10 KM,2023,AUTOMATIQUE,-
Civic,Honda, 21.04.2022, BRESIL,NC,ETHANOL,85 761 KM,2016,AUTOMATIQUE,-
Frontier,Nissan, 21.04.2022, BRESIL,36 642 €,DIESEL,38 840 KM,2022,AUTOMATIQUE,-
Kicks,Nissan, 21.04.2022, BRESIL,25 475 €,ETHANOL,10 KM,2022,AUTOMATIQUE,-
Civic,Honda, 21.04.2022, BRESIL,8 486 €,ETHANOL,114 000 KM,2014,MANUELLE,-
March,Nissan, 21.04.2022, BRESIL,6 439 €,ETHANOL,98 608 KM,2019,MANUELLE,-
Civic,Honda, 21.04.2022, BRESIL,21 755 €,ETHANOL,75 000 KM,2017,AUTOMATIQUE,-
Hr-v,Honda, 21.04.2022, BRESIL,14 888 €,ETHANOL,68 000 KM,2016,AUTOMATIQUE,-
Renegade,Jeep, 21.04.2022, BRESIL,17 474 €,ETHANOL,64 114 KM,2019,AUTOMATIQUE,-
Aircross,Citroen, 21.04.2022, BRESIL,11 852 €,ETHANOL,65 000 KM,2019,AUTOMATIQUE,-
Compass,Jeep, 21.04.2022, BRESIL,19 726 €,ETHANOL,38 000 KM,2018,AUTOMATIQUE,-
A4,Audi, 21.04.2022, BRESIL,13 473 €,ETHANOL,79 718 KM,2015,AUTOMATIQUE,-
S10,Chevrolet, 21.04.2022, BRESIL,24 732 €,DIESEL,66 265 KM,2020,MANUELLE,-
Onix,Chevrolet, 21.04.2022, BRESIL,13 006 €,ETHANOL,50 752 KM,2020,MANUELLE,-
Fiorino,Fiat, 21.04.2022, BRESIL,14 514 €,ETHANOL,35 941 KM,2020,MANUELLE,-
Strada,Fiat, 21.04.2022, BRESIL,18 405 €,ETHANOL,10 KM,2024,MANUELLE,-
Onix,Chevrolet, 21.04.2022, BRESIL,15 444 €,ETHANOL,52 168 KM,2020,AUTOMATIQUE,-
Captur,Renault, 21.04.2022, BRESIL,15 723 €,ETHANOL,50 434 KM,2020,AUTOMATIQUE,-
Toro,Fiat, 21.04.2022, BRESIL,36 661 €,DIESEL,10 KM,2023,AUTOMATIQUE,-
Hilux,Toyota, 21.04.2022, BRESIL,21 959 €,DIESEL,380 000 KM,2008,AUTOMATIQUE,-
Renegade,Jeep, 21.04.2022, BRESIL,16 933 €,ETHANOL,50 360 KM,2019,AUTOMATIQUE,-
Renegade,Jeep, 21.04.2022, BRESIL,15 427 €,ETHANOL,118 922 KM,2019,AUTOMATIQUE,-
Renegade,Jeep, 21.04.2022, BRESIL,17 474 €,ETHANOL,42 000 KM,2020,AUTOMATIQUE,-
Corolla,Toyota, 21.04.2022, BRESIL,8 933 €,-,75 000 KM,2012,AUTOMATIQUE,-
Montana,Chevrolet, 21.04.2022, BRESIL,9 844 €,ETHANOL,122 000 KM,2018,MANUELLE,-
Hb20,Hyundai, 21.04.2022, BRESIL,8 337 €,ETHANOL,41 010 KM,2019,MANUELLE,-
Hb20,Hyundai, 21.04.2022, BRESIL,10 235 €,ETHANOL,77 621 KM,2015,AUTOMATIQUE,-
Renegade,Jeep, 21.04.2022, BRESIL,14 497 €,ETHANOL,18 981 KM,2021,AUTOMATIQUE,-
Etios,Toyota, 21.04.2022, BRESIL,8 170 €,ETHANOL,75 649 KM,2016,MANUELLE,-
Hb20,Hyundai, 21.04.2022, BRESIL,7 797 €,ETHANOL,77 480 KM,2014,MANUELLE,-
Clio,Renault, 21.04.2022, BRESIL,5 023 €,ETHANOL,94 000 KM,2015,MANUELLE,-
Amarok,Volkswagen, 21.04.2022, BRESIL,16 730 €,DIESEL,107 000 KM,2013,MANUELLE,-
S10,Chevrolet, 21.04.2022, BRESIL,28 268 €,DIESEL,51 551 KM,2021,MANUELLE,-
Doblo,Fiat, 21.04.2022, BRESIL,9 826 €,ETHANOL,57 624 KM,2018,MANUELLE,-
Uno,Fiat, 21.04.2022, BRESIL,8 932 €,ETHANOL,61 000 KM,2021,MANUELLE,-
Linea,Fiat, 21.04.2022, BRESIL,6 364 €,ETHANOL,76 973 KM,2016,MANUELLE,-
Uno,Fiat, 21.04.2022, BRESIL,6 253 €,ETHANOL,62 569 KM,2019,MANUELLE,-
Ranger,Ford, 21.04.2022, BRESIL,25 123 €,DIESEL,85 000 KM,2019,AUTOMATIQUE,-
Ranger,Ford, 21.04.2022, BRESIL,25 661 €,DIESEL,108 000 KM,2016,AUTOMATIQUE,-
Ecosport,Ford, 21.04.2022, BRESIL,16 968 €,ETHANOL,51 960 KM,2020,AUTOMATIQUE,-
Ecosport,Ford, 21.04.2022, BRESIL,9 826 €,ETHANOL,48 220 KM,2017,AUTOMATIQUE,-
Argo,Fiat, 21.04.2022, BRESIL,8 635 €,ETHANOL,57 125 KM,2020,MANUELLE,-
Frontier,Nissan, 21.04.2022, BRESIL,21 196 €,DIESEL,138 000 KM,2013,MANUELLE,-
March,Nissan, 21.04.2022, BRESIL,6 513 €,ETHANOL,98 608 KM,2019,MANUELLE,-
Frontier,Nissan, 21.04.2022, BRESIL,21 196 €,DIESEL,138 000 KM,2014,MANUELLE,-
Compass,Jeep, 21.04.2022, BRESIL,47 043 €,DIESEL,10 KM,2022,AUTOMATIQUE,-
Compass,Jeep, 21.04.2022, BRESIL,38 953 €,ETHANOL,10 KM,2023,AUTOMATIQUE,-
A5 sportback,Audi, 21.04.2022, BRESIL,14 888 €,ESSENCE,68 000 KM,2013,AUTOMATIQUE,-
A7 sportback,Audi, 21.04.2022, BRESIL,109 779 €,ESSENCE,23 000 KM,2017,AUTOMATIQUE,-
S10,Chevrolet, 21.04.2022, BRESIL,26 035 €,DIESEL,72 000 KM,2020,MANUELLE,-
Strada,Fiat, 21.04.2022, BRESIL,11 166 €,ETHANOL,44 794 KM,2019,MANUELLE,-
